GEOID,CTYNAME,RACE,SEX,AGEGRP,YEAR,POPULATION
47101,Lewis,2,2,14,2067,11
47101,Lewis,2,2,15,2067,13
47101,Lewis,2,2,16,2067,7
47101,Lewis,2,2,17,2067,6
47101,Lewis,2,2,18,2067,8
47101,Lewis,3,1,1,2067,64
47101,Lewis,3,1,2,2067,61
47101,Lewis,3,1,3,2067,58
47101,Lewis,3,1,4,2067,42
47101,Lewis,3,1,5,2067,33
47101,Lewis,3,1,6,2067,27
47101,Lewis,3,1,7,2067,29
47101,Lewis,3,1,8,2067,23
47101,Lewis,3,1,9,2067,21
47101,Lewis,3,1,10,2067,20
47101,Lewis,3,1,11,2067,14
47101,Lewis,3,1,12,2067,20
47101,Lewis,3,1,13,2067,19
47101,Lewis,3,1,14,2067,4
47101,Lewis,3,1,15,2067,1
47101,Lewis,3,1,16,2067,1
47101,Lewis,3,1,17,2067,1
47101,Lewis,3,1,18,2067,1
47101,Lewis,3,2,1,2067,56
47101,Lewis,3,2,2,2067,54
47101,Lewis,3,2,3,2067,63
47101,Lewis,3,2,4,2067,62
47101,Lewis,3,2,5,2067,44
47101,Lewis,3,2,6,2067,39
47101,Lewis,3,2,7,2067,37
47101,Lewis,3,2,8,2067,35
47101,Lewis,3,2,9,2067,38
47101,Lewis,3,2,10,2067,57
47101,Lewis,3,2,11,2067,58
47101,Lewis,3,2,12,2067,44
47101,Lewis,3,2,13,2067,32
47101,Lewis,3,2,14,2067,26
47101,Lewis,3,2,15,2067,24
47101,Lewis,3,2,16,2067,20
47101,Lewis,3,2,17,2067,15
47101,Lewis,3,2,18,2067,3
47101,Lewis,4,1,1,2067,32
47101,Lewis,4,1,2,2067,31
47101,Lewis,4,1,3,2067,31
47101,Lewis,4,1,4,2067,29
47101,Lewis,4,1,5,2067,27
47101,Lewis,4,1,6,2067,12
47101,Lewis,4,1,7,2067,9
47101,Lewis,4,1,8,2067,10
47101,Lewis,4,1,9,2067,11
47101,Lewis,4,1,10,2067,12
47101,Lewis,4,1,11,2067,11
47101,Lewis,4,1,12,2067,16
47101,Lewis,4,1,13,2067,16
47101,Lewis,4,1,14,2067,21
47101,Lewis,4,1,15,2067,20
47101,Lewis,4,1,16,2067,16
47101,Lewis,4,1,17,2067,8
47101,Lewis,4,1,18,2067,8
47101,Lewis,4,2,1,2067,35
47101,Lewis,4,2,2,2067,42
47101,Lewis,4,2,3,2067,47
47101,Lewis,4,2,4,2067,37
47101,Lewis,4,2,5,2067,32
47101,Lewis,4,2,6,2067,29
47101,Lewis,4,2,7,2067,27
47101,Lewis,4,2,8,2067,25
47101,Lewis,4,2,9,2067,31
47101,Lewis,4,2,10,2067,34
47101,Lewis,4,2,11,2067,27
47101,Lewis,4,2,12,2067,23
47101,Lewis,4,2,13,2067,4
47101,Lewis,4,2,14,2067,0
47101,Lewis,4,2,15,2067,1
47101,Lewis,4,2,16,2067,2
47101,Lewis,4,2,17,2067,4
47101,Lewis,4,2,18,2067,7
47103,Lincoln,1,1,1,2067,854
47103,Lincoln,1,1,2,2067,910
47103,Lincoln,1,1,3,2067,1015
47103,Lincoln,1,1,4,2067,1006
47103,Lincoln,1,1,5,2067,929
47103,Lincoln,1,1,6,2067,930
47103,Lincoln,1,1,7,2067,934
47103,Lincoln,1,1,8,2067,956
47103,Lincoln,1,1,9,2067,993
47103,Lincoln,1,1,10,2067,1016
47103,Lincoln,1,1,11,2067,1061
47103,Lincoln,1,1,12,2067,1122
47103,Lincoln,1,1,13,2067,1134
47103,Lincoln,1,1,14,2067,1031
47103,Lincoln,1,1,15,2067,882
47103,Lincoln,1,1,16,2067,686
47103,Lincoln,1,1,17,2067,469
47103,Lincoln,1,1,18,2067,402
47103,Lincoln,1,2,1,2067,788
47103,Lincoln,1,2,2,2067,819
47103,Lincoln,1,2,3,2067,991
47103,Lincoln,1,2,4,2067,973
47103,Lincoln,1,2,5,2067,914
47103,Lincoln,1,2,6,2067,928
47103,Lincoln,1,2,7,2067,972
47103,Lincoln,1,2,8,2067,993
47103,Lincoln,1,2,9,2067,1007
47103,Lincoln,1,2,10,2067,1002
47103,Lincoln,1,2,11,2067,1012
47103,Lincoln,1,2,12,2067,1056
47103,Lincoln,1,2,13,2067,1040
47103,Lincoln,1,2,14,2067,1013
47103,Lincoln,1,2,15,2067,963
47103,Lincoln,1,2,16,2067,823
47103,Lincoln,1,2,17,2067,620
47103,Lincoln,1,2,18,2067,647
47103,Lincoln,2,1,1,2067,71
47103,Lincoln,2,1,2,2067,72
47103,Lincoln,2,1,3,2067,81
47103,Lincoln,2,1,4,2067,77
47103,Lincoln,2,1,5,2067,79
47103,Lincoln,2,1,6,2067,91
47103,Lincoln,2,1,7,2067,93
47103,Lincoln,2,1,8,2067,93
47103,Lincoln,2,1,9,2067,98
47103,Lincoln,2,1,10,2067,95
47103,Lincoln,2,1,11,2067,98
47103,Lincoln,2,1,12,2067,102
47103,Lincoln,2,1,13,2067,101
47103,Lincoln,2,1,14,2067,85
47103,Lincoln,2,1,15,2067,61
47103,Lincoln,2,1,16,2067,44
47103,Lincoln,2,1,17,2067,25
47103,Lincoln,2,1,18,2067,9
47103,Lincoln,2,2,1,2067,74
47103,Lincoln,2,2,2,2067,83
47103,Lincoln,2,2,3,2067,111
47103,Lincoln,2,2,4,2067,102
47103,Lincoln,2,2,5,2067,89
47103,Lincoln,2,2,6,2067,89
47103,Lincoln,2,2,7,2067,90
47103,Lincoln,2,2,8,2067,86
47103,Lincoln,2,2,9,2067,101
47103,Lincoln,2,2,10,2067,96
47103,Lincoln,2,2,11,2067,93
47103,Lincoln,2,2,12,2067,88
47103,Lincoln,2,2,13,2067,92
47103,Lincoln,2,2,14,2067,74
47103,Lincoln,2,2,15,2067,63
47103,Lincoln,2,2,16,2067,49
47103,Lincoln,2,2,17,2067,36
47103,Lincoln,2,2,18,2067,33
47103,Lincoln,3,1,1,2067,249
47103,Lincoln,3,1,2,2067,209
47103,Lincoln,3,1,3,2067,186
47103,Lincoln,3,1,4,2067,186
47103,Lincoln,3,1,5,2067,151
47103,Lincoln,3,1,6,2067,137
47103,Lincoln,3,1,7,2067,154
47103,Lincoln,3,1,8,2067,176
47103,Lincoln,3,1,9,2067,101
47103,Lincoln,3,1,10,2067,74
47103,Lincoln,3,1,11,2067,70
47103,Lincoln,3,1,12,2067,62
47103,Lincoln,3,1,13,2067,55
47103,Lincoln,3,1,14,2067,49
47103,Lincoln,3,1,15,2067,42
47103,Lincoln,3,1,16,2067,25
47103,Lincoln,3,1,17,2067,11
47103,Lincoln,3,1,18,2067,13
47103,Lincoln,3,2,1,2067,240
47103,Lincoln,3,2,2,2067,218
47103,Lincoln,3,2,3,2067,224
47103,Lincoln,3,2,4,2067,210
47103,Lincoln,3,2,5,2067,180
47103,Lincoln,3,2,6,2067,162
47103,Lincoln,3,2,7,2067,137
47103,Lincoln,3,2,8,2067,116
47103,Lincoln,3,2,9,2067,107
47103,Lincoln,3,2,10,2067,126
47103,Lincoln,3,2,11,2067,103
47103,Lincoln,3,2,12,2067,81
47103,Lincoln,3,2,13,2067,69
47103,Lincoln,3,2,14,2067,58
47103,Lincoln,3,2,15,2067,45
47103,Lincoln,3,2,16,2067,32
47103,Lincoln,3,2,17,2067,24
47103,Lincoln,3,2,18,2067,30
47103,Lincoln,4,1,1,2067,10
47103,Lincoln,4,1,2,2067,8
47103,Lincoln,4,1,3,2067,14
47103,Lincoln,4,1,4,2067,16
47103,Lincoln,4,1,5,2067,16
47103,Lincoln,4,1,6,2067,26
47103,Lincoln,4,1,7,2067,34
47103,Lincoln,4,1,8,2067,38
47103,Lincoln,4,1,9,2067,40
47103,Lincoln,4,1,10,2067,39
47103,Lincoln,4,1,11,2067,40
47103,Lincoln,4,1,12,2067,48
47103,Lincoln,4,1,13,2067,61
47103,Lincoln,4,1,14,2067,54
47103,Lincoln,4,1,15,2067,46
47103,Lincoln,4,1,16,2067,37
47103,Lincoln,4,1,17,2067,24
47103,Lincoln,4,1,18,2067,22
47103,Lincoln,4,2,1,2067,10
47103,Lincoln,4,2,2,2067,10
47103,Lincoln,4,2,3,2067,12
47103,Lincoln,4,2,4,2067,12
47103,Lincoln,4,2,5,2067,15
47103,Lincoln,4,2,6,2067,17
47103,Lincoln,4,2,7,2067,24
47103,Lincoln,4,2,8,2067,31
47103,Lincoln,4,2,9,2067,37
47103,Lincoln,4,2,10,2067,33
47103,Lincoln,4,2,11,2067,36
47103,Lincoln,4,2,12,2067,40
47103,Lincoln,4,2,13,2067,42
47103,Lincoln,4,2,14,2067,38
47103,Lincoln,4,2,15,2067,31
47103,Lincoln,4,2,16,2067,25
47103,Lincoln,4,2,17,2067,32
47103,Lincoln,4,2,18,2067,44
47105,Loudon,1,1,1,2067,1367
47105,Loudon,1,1,2,2067,1392
47105,Loudon,1,1,3,2067,1468
47105,Loudon,1,1,4,2067,1472
47105,Loudon,1,1,5,2067,1380
47105,Loudon,1,1,6,2067,1394
47105,Loudon,1,1,7,2067,1399
47105,Loudon,1,1,8,2067,1395
47105,Loudon,1,1,9,2067,1424
47105,Loudon,1,1,10,2067,1468
47105,Loudon,1,1,11,2067,1562
47105,Loudon,1,1,12,2067,1776
47105,Loudon,1,1,13,2067,2027
47105,Loudon,1,1,14,2067,2125
47105,Loudon,1,1,15,2067,2090
47105,Loudon,1,1,16,2067,1719
47105,Loudon,1,1,17,2067,1166
47105,Loudon,1,1,18,2067,908
47105,Loudon,1,2,1,2067,1292
47105,Loudon,1,2,2,2067,1294
47105,Loudon,1,2,3,2067,1477
47105,Loudon,1,2,4,2067,1465
47105,Loudon,1,2,5,2067,1398
47105,Loudon,1,2,6,2067,1444
47105,Loudon,1,2,7,2067,1497
47105,Loudon,1,2,8,2067,1503
47105,Loudon,1,2,9,2067,1540
47105,Loudon,1,2,10,2067,1561
47105,Loudon,1,2,11,2067,1624
47105,Loudon,1,2,12,2067,1803
47105,Loudon,1,2,13,2067,2092
47105,Loudon,1,2,14,2067,2352
47105,Loudon,1,2,15,2067,2419
47105,Loudon,1,2,16,2067,2052
47105,Loudon,1,2,17,2067,1479
47105,Loudon,1,2,18,2067,1699
47105,Loudon,2,1,1,2067,30
47105,Loudon,2,1,2,2067,34
47105,Loudon,2,1,3,2067,37
47105,Loudon,2,1,4,2067,35
47105,Loudon,2,1,5,2067,37
47105,Loudon,2,1,6,2067,41
47105,Loudon,2,1,7,2067,51
47105,Loudon,2,1,8,2067,60
47105,Loudon,2,1,9,2067,58
47105,Loudon,2,1,10,2067,51
47105,Loudon,2,1,11,2067,47
47105,Loudon,2,1,12,2067,45
47105,Loudon,2,1,13,2067,44
47105,Loudon,2,1,14,2067,43
47105,Loudon,2,1,15,2067,36
47105,Loudon,2,1,16,2067,27
47105,Loudon,2,1,17,2067,18
47105,Loudon,2,1,18,2067,10
47105,Loudon,2,2,1,2067,29
47105,Loudon,2,2,2,2067,30
47105,Loudon,2,2,3,2067,32
47105,Loudon,2,2,4,2067,32
47105,Loudon,2,2,5,2067,33
47105,Loudon,2,2,6,2067,32
47105,Loudon,2,2,7,2067,32
47105,Loudon,2,2,8,2067,30
47105,Loudon,2,2,9,2067,55
47105,Loudon,2,2,10,2067,51
47105,Loudon,2,2,11,2067,51
47105,Loudon,2,2,12,2067,49
47105,Loudon,2,2,13,2067,50
47105,Loudon,2,2,14,2067,47
47105,Loudon,2,2,15,2067,42
47105,Loudon,2,2,16,2067,33
47105,Loudon,2,2,17,2067,20
47105,Loudon,2,2,18,2067,28
47105,Loudon,3,1,1,2067,1088
47105,Loudon,3,1,2,2067,988
47105,Loudon,3,1,3,2067,195
47105,Loudon,3,1,4,2067,1
47105,Loudon,3,1,5,2067,1
47105,Loudon,3,1,6,2067,13
47105,Loudon,3,1,7,2067,124
47105,Loudon,3,1,8,2067,143
47105,Loudon,3,1,9,2067,145
47105,Loudon,3,1,10,2067,158
47105,Loudon,3,1,11,2067,182
47105,Loudon,3,1,12,2067,234
47105,Loudon,3,1,13,2067,246
47105,Loudon,3,1,14,2067,235
47105,Loudon,3,1,15,2067,212
47105,Loudon,3,1,16,2067,173
47105,Loudon,3,1,17,2067,124
47105,Loudon,3,1,18,2067,141
47105,Loudon,3,2,1,2067,1062
47105,Loudon,3,2,2,2067,1004
47105,Loudon,3,2,3,2067,989
47105,Loudon,3,2,4,2067,881
47105,Loudon,3,2,5,2067,775
47105,Loudon,3,2,6,2067,695
47105,Loudon,3,2,7,2067,630
47105,Loudon,3,2,8,2067,559
47105,Loudon,3,2,9,2067,523
47105,Loudon,3,2,10,2067,620
47105,Loudon,3,2,11,2067,590
47105,Loudon,3,2,12,2067,522
47105,Loudon,3,2,13,2067,452
47105,Loudon,3,2,14,2067,344
47105,Loudon,3,2,15,2067,292
47105,Loudon,3,2,16,2067,190
47105,Loudon,3,2,17,2067,127
47105,Loudon,3,2,18,2067,147
47105,Loudon,4,1,1,2067,157
47105,Loudon,4,1,2,2067,152
47105,Loudon,4,1,3,2067,140
47105,Loudon,4,1,4,2067,135
47105,Loudon,4,1,5,2067,129
47105,Loudon,4,1,6,2067,129
47105,Loudon,4,1,7,2067,136
47105,Loudon,4,1,8,2067,130
47105,Loudon,4,1,9,2067,122
47105,Loudon,4,1,10,2067,112
47105,Loudon,4,1,11,2067,102
47105,Loudon,4,1,12,2067,97
47105,Loudon,4,1,13,2067,127
47105,Loudon,4,1,14,2067,128
47105,Loudon,4,1,15,2067,107
47105,Loudon,4,1,16,2067,81
47105,Loudon,4,1,17,2067,54
47105,Loudon,4,1,18,2067,29
47105,Loudon,4,2,1,2067,144
47105,Loudon,4,2,2,2067,152
47105,Loudon,4,2,3,2067,161
47105,Loudon,4,2,4,2067,157
47105,Loudon,4,2,5,2067,147
47105,Loudon,4,2,6,2067,137
47105,Loudon,4,2,7,2067,132
47105,Loudon,4,2,8,2067,127
47105,Loudon,4,2,9,2067,116
47105,Loudon,4,2,10,2067,111
47105,Loudon,4,2,11,2067,114
47105,Loudon,4,2,12,2067,105
47105,Loudon,4,2,13,2067,96
47105,Loudon,4,2,14,2067,83
47105,Loudon,4,2,15,2067,72
47105,Loudon,4,2,16,2067,52
47105,Loudon,4,2,17,2067,48
47105,Loudon,4,2,18,2067,52
47107,McMinn,1,1,1,2067,1192
47107,McMinn,1,1,2,2067,1211
47107,McMinn,1,1,3,2067,1333
47107,McMinn,1,1,4,2067,1385
47107,McMinn,1,1,5,2067,1332
47107,McMinn,1,1,6,2067,1345
47107,McMinn,1,1,7,2067,1359
47107,McMinn,1,1,8,2067,1371
47107,McMinn,1,1,9,2067,1392
47107,McMinn,1,1,10,2067,1471
47107,McMinn,1,1,11,2067,1549
47107,McMinn,1,1,12,2067,1613
47107,McMinn,1,1,13,2067,1626
47107,McMinn,1,1,14,2067,1498
47107,McMinn,1,1,15,2067,1314
47107,McMinn,1,1,16,2067,985
47107,McMinn,1,1,17,2067,646
47107,McMinn,1,1,18,2067,577
47107,McMinn,1,2,1,2067,1088
47107,McMinn,1,2,2,2067,1086
47107,McMinn,1,2,3,2067,1240
47107,McMinn,1,2,4,2067,1330
47107,McMinn,1,2,5,2067,1301
47107,McMinn,1,2,6,2067,1304
47107,McMinn,1,2,7,2067,1332
47107,McMinn,1,2,8,2067,1364
47107,McMinn,1,2,9,2067,1386
47107,McMinn,1,2,10,2067,1414
47107,McMinn,1,2,11,2067,1426
47107,McMinn,1,2,12,2067,1457
47107,McMinn,1,2,13,2067,1452
47107,McMinn,1,2,14,2067,1388
47107,McMinn,1,2,15,2067,1325
47107,McMinn,1,2,16,2067,1125
47107,McMinn,1,2,17,2067,816
47107,McMinn,1,2,18,2067,954
47107,McMinn,2,1,1,2067,30
47107,McMinn,2,1,2,2067,31
47107,McMinn,2,1,3,2067,31
47107,McMinn,2,1,4,2067,32
47107,McMinn,2,1,5,2067,40
47107,McMinn,2,1,6,2067,42
47107,McMinn,2,1,7,2067,49
47107,McMinn,2,1,8,2067,53
47107,McMinn,2,1,9,2067,52
47107,McMinn,2,1,10,2067,53
47107,McMinn,2,1,11,2067,59
47107,McMinn,2,1,12,2067,63
47107,McMinn,2,1,13,2067,63
47107,McMinn,2,1,14,2067,60
47107,McMinn,2,1,15,2067,48
47107,McMinn,2,1,16,2067,36
47107,McMinn,2,1,17,2067,25
47107,McMinn,2,1,18,2067,27
47107,McMinn,2,2,1,2067,29
47107,McMinn,2,2,2,2067,30
47107,McMinn,2,2,3,2067,35
47107,McMinn,2,2,4,2067,35
47107,McMinn,2,2,5,2067,39
47107,McMinn,2,2,6,2067,36
47107,McMinn,2,2,7,2067,39
47107,McMinn,2,2,8,2067,33
47107,McMinn,2,2,9,2067,35
47107,McMinn,2,2,10,2067,38
47107,McMinn,2,2,11,2067,34
47107,McMinn,2,2,12,2067,39
47107,McMinn,2,2,13,2067,45
47107,McMinn,2,2,14,2067,44
47107,McMinn,2,2,15,2067,33
47107,McMinn,2,2,16,2067,26
47107,McMinn,2,2,17,2067,21
47107,McMinn,2,2,18,2067,36
47107,McMinn,3,1,1,2067,623
47107,McMinn,3,1,2,2067,545
47107,McMinn,3,1,3,2067,505
47107,McMinn,3,1,4,2067,455
47107,McMinn,3,1,5,2067,400
47107,McMinn,3,1,6,2067,328
47107,McMinn,3,1,7,2067,285
47107,McMinn,3,1,8,2067,257
47107,McMinn,3,1,9,2067,231
47107,McMinn,3,1,10,2067,204
47107,McMinn,3,1,11,2067,176
47107,McMinn,3,1,12,2067,137
47107,McMinn,3,1,13,2067,113
47107,McMinn,3,1,14,2067,105
47107,McMinn,3,1,15,2067,89
47107,McMinn,3,1,16,2067,69
47107,McMinn,3,1,17,2067,25
47107,McMinn,3,1,18,2067,18
47107,McMinn,3,2,1,2067,612
47107,McMinn,3,2,2,2067,584
47107,McMinn,3,2,3,2067,576
47107,McMinn,3,2,4,2067,527
47107,McMinn,3,2,5,2067,474
47107,McMinn,3,2,6,2067,395
47107,McMinn,3,2,7,2067,352
47107,McMinn,3,2,8,2067,321
47107,McMinn,3,2,9,2067,314
47107,McMinn,3,2,10,2067,322
47107,McMinn,3,2,11,2067,308
47107,McMinn,3,2,12,2067,284
47107,McMinn,3,2,13,2067,242
47107,McMinn,3,2,14,2067,205
47107,McMinn,3,2,15,2067,163
47107,McMinn,3,2,16,2067,128
47107,McMinn,3,2,17,2067,94
47107,McMinn,3,2,18,2067,79
47107,McMinn,4,1,1,2067,156
47107,McMinn,4,1,2,2067,154
47107,McMinn,4,1,3,2067,132
47107,McMinn,4,1,4,2067,102
47107,McMinn,4,1,5,2067,90
47107,McMinn,4,1,6,2067,85
47107,McMinn,4,1,7,2067,66
47107,McMinn,4,1,8,2067,60
47107,McMinn,4,1,9,2067,56
47107,McMinn,4,1,10,2067,51
47107,McMinn,4,1,11,2067,49
47107,McMinn,4,1,12,2067,48
47107,McMinn,4,1,13,2067,47
47107,McMinn,4,1,14,2067,51
47107,McMinn,4,1,15,2067,44
47107,McMinn,4,1,16,2067,33
47107,McMinn,4,1,17,2067,23
47107,McMinn,4,1,18,2067,10
47107,McMinn,4,2,1,2067,170
47107,McMinn,4,2,2,2067,208
47107,McMinn,4,2,3,2067,215
47107,McMinn,4,2,4,2067,183
47107,McMinn,4,2,5,2067,157
47107,McMinn,4,2,6,2067,142
47107,McMinn,4,2,7,2067,120
47107,McMinn,4,2,8,2067,109
47107,McMinn,4,2,9,2067,104
47107,McMinn,4,2,10,2067,83
47107,McMinn,4,2,11,2067,72
47107,McMinn,4,2,12,2067,65
47107,McMinn,4,2,13,2067,57
47107,McMinn,4,2,14,2067,43
47107,McMinn,4,2,15,2067,36
47107,McMinn,4,2,16,2067,30
47107,McMinn,4,2,17,2067,33
47107,McMinn,4,2,18,2067,47
47109,McNairy,1,1,1,2067,541
47109,McNairy,1,1,2,2067,534
47109,McNairy,1,1,3,2067,595
47109,McNairy,1,1,4,2067,592
47109,McNairy,1,1,5,2067,532
47109,McNairy,1,1,6,2067,513
47109,McNairy,1,1,7,2067,514
47109,McNairy,1,1,8,2067,538
47109,McNairy,1,1,9,2067,573
47109,McNairy,1,1,10,2067,595
47109,McNairy,1,1,11,2067,638
47109,McNairy,1,1,12,2067,670
47109,McNairy,1,1,13,2067,643
47109,McNairy,1,1,14,2067,609
47109,McNairy,1,1,15,2067,553
47109,McNairy,1,1,16,2067,421
47109,McNairy,1,1,17,2067,275
47109,McNairy,1,1,18,2067,204
47109,McNairy,1,2,1,2067,525
47109,McNairy,1,2,2,2067,530
47109,McNairy,1,2,3,2067,625
47109,McNairy,1,2,4,2067,610
47109,McNairy,1,2,5,2067,581
47109,McNairy,1,2,6,2067,577
47109,McNairy,1,2,7,2067,576
47109,McNairy,1,2,8,2067,601
47109,McNairy,1,2,9,2067,629
47109,McNairy,1,2,10,2067,623
47109,McNairy,1,2,11,2067,624
47109,McNairy,1,2,12,2067,641
47109,McNairy,1,2,13,2067,644
47109,McNairy,1,2,14,2067,631
47109,McNairy,1,2,15,2067,594
47109,McNairy,1,2,16,2067,507
47109,McNairy,1,2,17,2067,354
47109,McNairy,1,2,18,2067,372
47109,McNairy,2,1,1,2067,41
47109,McNairy,2,1,2,2067,41
47109,McNairy,2,1,3,2067,46
47109,McNairy,2,1,4,2067,43
47109,McNairy,2,1,5,2067,39
47109,McNairy,2,1,6,2067,46
47109,McNairy,2,1,7,2067,52
47109,McNairy,2,1,8,2067,58
47109,McNairy,2,1,9,2067,61
47109,McNairy,2,1,10,2067,56
47109,McNairy,2,1,11,2067,54
47109,McNairy,2,1,12,2067,56
47109,McNairy,2,1,13,2067,53
47109,McNairy,2,1,14,2067,43
47109,McNairy,2,1,15,2067,33
47109,McNairy,2,1,16,2067,24
47109,McNairy,2,1,17,2067,18
47109,McNairy,2,1,18,2067,14
47109,McNairy,2,2,1,2067,35
47109,McNairy,2,2,2,2067,35
47109,McNairy,2,2,3,2067,48
47109,McNairy,2,2,4,2067,42
47109,McNairy,2,2,5,2067,38
47109,McNairy,2,2,6,2067,40
47109,McNairy,2,2,7,2067,38
47109,McNairy,2,2,8,2067,34
47109,McNairy,2,2,9,2067,60
47109,McNairy,2,2,10,2067,60
47109,McNairy,2,2,11,2067,53
47109,McNairy,2,2,12,2067,55
47109,McNairy,2,2,13,2067,60
47109,McNairy,2,2,14,2067,59
47109,McNairy,2,2,15,2067,47
47109,McNairy,2,2,16,2067,38
47109,McNairy,2,2,17,2067,26
47109,McNairy,2,2,18,2067,36
47109,McNairy,3,1,1,2067,67
47109,McNairy,3,1,2,2067,60
47109,McNairy,3,1,3,2067,61
47109,McNairy,3,1,4,2067,62
47109,McNairy,3,1,5,2067,59
47109,McNairy,3,1,6,2067,55
47109,McNairy,3,1,7,2067,63
47109,McNairy,3,1,8,2067,64
47109,McNairy,3,1,9,2067,57
47109,McNairy,3,1,10,2067,55
47109,McNairy,3,1,11,2067,48
47109,McNairy,3,1,12,2067,63
47109,McNairy,3,1,13,2067,51
47109,McNairy,3,1,14,2067,41
47109,McNairy,3,1,15,2067,31
47109,McNairy,3,1,16,2067,24
47109,McNairy,3,1,17,2067,17
47109,McNairy,3,1,18,2067,19
47109,McNairy,3,2,1,2067,72
47109,McNairy,3,2,2,2067,77
47109,McNairy,3,2,3,2067,95
47109,McNairy,3,2,4,2067,75
47109,McNairy,3,2,5,2067,57
47109,McNairy,3,2,6,2067,48
47109,McNairy,3,2,7,2067,44
47109,McNairy,3,2,8,2067,40
47109,McNairy,3,2,9,2067,48
47109,McNairy,3,2,10,2067,70
47109,McNairy,3,2,11,2067,70
47109,McNairy,3,2,12,2067,63
47109,McNairy,3,2,13,2067,55
47109,McNairy,3,2,14,2067,48
47109,McNairy,3,2,15,2067,46
47109,McNairy,3,2,16,2067,39
47109,McNairy,3,2,17,2067,29
47109,McNairy,3,2,18,2067,26
47109,McNairy,4,1,1,2067,51
47109,McNairy,4,1,2,2067,51
47109,McNairy,4,1,3,2067,48
47109,McNairy,4,1,4,2067,47
47109,McNairy,4,1,5,2067,40
47109,McNairy,4,1,6,2067,38
47109,McNairy,4,1,7,2067,41
47109,McNairy,4,1,8,2067,44
47109,McNairy,4,1,9,2067,42
47109,McNairy,4,1,10,2067,40
47109,McNairy,4,1,11,2067,37
47109,McNairy,4,1,12,2067,34
47109,McNairy,4,1,13,2067,41
47109,McNairy,4,1,14,2067,43
47109,McNairy,4,1,15,2067,36
47109,McNairy,4,1,16,2067,26
47109,McNairy,4,1,17,2067,15
47109,McNairy,4,1,18,2067,21
47109,McNairy,4,2,1,2067,51
47109,McNairy,4,2,2,2067,49
47109,McNairy,4,2,3,2067,51
47109,McNairy,4,2,4,2067,53
47109,McNairy,4,2,5,2067,49
47109,McNairy,4,2,6,2067,42
47109,McNairy,4,2,7,2067,38
47109,McNairy,4,2,8,2067,36
47109,McNairy,4,2,9,2067,34
47109,McNairy,4,2,10,2067,29
47109,McNairy,4,2,11,2067,29
47109,McNairy,4,2,12,2067,27
47109,McNairy,4,2,13,2067,25
47109,McNairy,4,2,14,2067,22
47109,McNairy,4,2,15,2067,19
47109,McNairy,4,2,16,2067,17
47109,McNairy,4,2,17,2067,15
47109,McNairy,4,2,18,2067,22
47111,Macon,1,1,1,2067,1053
47111,Macon,1,1,2,2067,1063
47111,Macon,1,1,3,2067,1070
47111,Macon,1,1,4,2067,1023
47111,Macon,1,1,5,2067,998
47111,Macon,1,1,6,2067,1034
47111,Macon,1,1,7,2067,1024
47111,Macon,1,1,8,2067,988
47111,Macon,1,1,9,2067,967
47111,Macon,1,1,10,2067,978
47111,Macon,1,1,11,2067,1014
47111,Macon,1,1,12,2067,1018
47111,Macon,1,1,13,2067,961
47111,Macon,1,1,14,2067,875
47111,Macon,1,1,15,2067,735
47111,Macon,1,1,16,2067,515
47111,Macon,1,1,17,2067,319
47111,Macon,1,1,18,2067,232
47111,Macon,1,2,1,2067,993
47111,Macon,1,2,2,2067,973
47111,Macon,1,2,3,2067,1056
47111,Macon,1,2,4,2067,1015
47111,Macon,1,2,5,2067,991
47111,Macon,1,2,6,2067,1066
47111,Macon,1,2,7,2067,1095
47111,Macon,1,2,8,2067,1088
47111,Macon,1,2,9,2067,1065
47111,Macon,1,2,10,2067,1044
47111,Macon,1,2,11,2067,1040
47111,Macon,1,2,12,2067,1031
47111,Macon,1,2,13,2067,991
47111,Macon,1,2,14,2067,925
47111,Macon,1,2,15,2067,815
47111,Macon,1,2,16,2067,634
47111,Macon,1,2,17,2067,457
47111,Macon,1,2,18,2067,420
47111,Macon,2,1,1,2067,27
47111,Macon,2,1,2,2067,33
47111,Macon,2,1,3,2067,35
47111,Macon,2,1,4,2067,35
47111,Macon,2,1,5,2067,36
47111,Macon,2,1,6,2067,41
47111,Macon,2,1,7,2067,45
47111,Macon,2,1,8,2067,51
47111,Macon,2,1,9,2067,50
47111,Macon,2,1,10,2067,47
47111,Macon,2,1,11,2067,45
47111,Macon,2,1,12,2067,44
47111,Macon,2,1,13,2067,20
47111,Macon,2,1,14,2067,14
47111,Macon,2,1,15,2067,13
47111,Macon,2,1,16,2067,4
47111,Macon,2,1,17,2067,1
47111,Macon,2,1,18,2067,2
47111,Macon,2,2,1,2067,21
47111,Macon,2,2,2,2067,24
47111,Macon,2,2,3,2067,33
47111,Macon,2,2,4,2067,26
47111,Macon,2,2,5,2067,25
47111,Macon,2,2,6,2067,24
47111,Macon,2,2,7,2067,24
47111,Macon,2,2,8,2067,22
47111,Macon,2,2,9,2067,4
47111,Macon,2,2,10,2067,1
47111,Macon,2,2,11,2067,2
47111,Macon,2,2,12,2067,1
47111,Macon,2,2,13,2067,6
47111,Macon,2,2,14,2067,6
47111,Macon,2,2,15,2067,1
47111,Macon,2,2,16,2067,1
47111,Macon,2,2,17,2067,1
47111,Macon,2,2,18,2067,1
